26  1 20  0  0   70.0   0.0
26  1 20  5  0   10.0 -99.0 -99.000  19.18  228.00    1.71
26  1 20  5  0   40.0   6.7   0.040  20.16   43.40    0.93
26  1 20  5  0   50.0   5.1   0.040  20.20   42.30    1.75
26  1 20  5  0   60.0   5.4   0.040  20.41   37.10    1.83
26  1 20  5  0   70.0   6.4   0.040  20.69   29.50    1.82
26  1 20  5  0   80.0   7.4   0.060  20.96   14.40    1.12
26  1 20  5  0   90.0   8.2   0.080  21.14  353.40    0.86
26  1 20  5  0  100.0   8.7   0.090  21.23   10.00    1.82
26  1 20  5  0  110.0   8.9   0.140  21.30   17.70    3.35
26  1 20  5  0  120.0   8.7   0.190  21.56   12.90    3.99
26  1 20  5  0  130.0   8.2   0.240  21.72   14.50    3.44
26  1 20  5  0  140.0   7.4   0.260  21.88   19.10    2.19
26  1 20  5  0  150.0   6.6   0.220  22.26   21.80    3.08
26  1 20  5  0  160.0   5.9   0.200  22.42   26.60    4.90
26  1 20  5  0  170.0   5.4   0.260  22.62   16.30    3.88
26  1 20  5  0  180.0 -99.0   0.230  22.88   16.00    3.97
26  1 20  5  0  190.0 -99.0   0.320  22.90   16.80    4.82
26  1 20  5  0  200.0 -99.0 -99.000  22.98   14.30    5.09
26  1 20  5  0  210.0 -99.0 -99.000  23.03   11.70    5.51
26  1 20  5  0  220.0 -99.0 -99.000  23.03    6.10    5.78
26  1 20  5  0  230.0 -99.0 -99.000  23.01  357.00    5.27
26  1 20  5  0  240.0 -99.0 -99.000  23.14  346.50    4.29
26  1 20  5  0  250.0 -99.0 -99.000  23.30  999.00   99.00
26  1 20  5  0  260.0 -99.0 -99.000  23.33  999.00   99.00
26  1 20  5  0  270.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  280.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  290.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  300.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  310.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  320.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  120.0   0.0
26  1 20  6  0   10.0 -99.0 -99.000  18.94  225.00    1.39
26  1 20  6  0   40.0   7.1   0.040  20.83   53.50    1.26
26  1 20  6  0   50.0   7.2   0.040  20.84   45.00    1.86
26  1 20  6  0   60.0   7.1   0.040  20.90   44.30    1.70
26  1 20  6  0   70.0   6.8   0.040  20.98   38.60    1.08
26  1 20  6  0   80.0   6.2   0.050  21.01   18.90    0.64
26  1 20  6  0   90.0   5.6   0.080  21.11   16.80    1.08
26  1 20  6  0  100.0   5.0   0.090  21.11   20.30    2.02
26  1 20  6  0  110.0   4.6   0.140  21.25   21.70    3.24
26  1 20  6  0  120.0   4.2   0.130  21.51   18.00    3.13
26  1 20  6  0  130.0   4.0   0.120  21.65   20.20    3.10
26  1 20  6  0  140.0   3.7   0.240  21.82   26.40    3.14
26  1 20  6  0  150.0   3.5   0.180  22.04   20.10    3.71
26  1 20  6  0  160.0   3.4   0.170  22.24   21.10    5.12
26  1 20  6  0  170.0   3.5   0.170  22.53   19.50    5.79
26  1 20  6  0  180.0 -99.0   0.190  22.74   18.80    6.54
26  1 20  6  0  190.0 -99.0   0.260  22.73   13.40    6.05
26  1 20  6  0  200.0 -99.0 -99.000  22.82    5.60    5.65
26  1 20  6  0  210.0 -99.0 -99.000  22.83  999.00   99.00
26  1 20  6  0  220.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  230.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  240.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  250.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  260.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  270.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  280.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  290.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  300.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  310.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  320.0 -99.0 -99.000  99.00  999.00   99.00
